"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O840","2020-02-27 18:00:00","134.000","317.000","0.600","21.900","0.810","1000.700","","0.000","-99.000","-99.000","-99.000","26.000","","18.600",""
"C0A890","2020-02-27 18:00:00","40.000","0.000","0.000","17.500","0.970","1016.700","","3.000","-99.000","-99.000","-99.000","19.200","","17.300",""
"C0A660","2020-02-27 18:00:00","97.000","0.000","0.000","16.900","0.970","1010.500","","7.500","-99.000","-99.000","-99.000","18.100","","16.700",""
"C0T9H0","2020-02-27 18:00:00","725.000","352.000","3.200","14.500","0.990","940.300","","0.000","-99.000","-99.000","-99.000","17.100","","14.300",""
"C0R270","2020-02-27 18:00:00","51.000","302.000","0.700","23.200","0.840","1011.000","","0.000","-99.000","-99.000","-99.000","27.000","","21.600",""
"C0O980","2020-02-27 18:00:00","18.000","5.000","1.800","23.400","0.730","1016.900","","0.000","-99.000","-99.000","-99.000","28.400","","20.400",""
"C0T9I0","2020-02-27 18:00:00","152.000","0.000","0.000","18.300","0.880","1005.400","","10.500","-99.000","-99.000","-99.000","20.900","","18.000",""
"C0V760","2020-02-27 18:00:00","30.000","257.000","1.100","25.200","0.680","1014.800","","0.000","-99.000","-99.000","-99.000","28.100","","21.100",""
"C0AG90","2020-02-27 18:00:00","25.000","72.000","1.500","19.500","0.840","1019.000","","0.000","7.700","82.000","","20.600","","18.500",""
"C0R570","2020-02-27 18:00:00","37.000","42.000","1.300","23.800","0.810","1012.500","","0.000","-99.000","-99.000","-99.000","26.900","","21.000",""
"C0O900","2020-02-27 18:00:00","9.000","355.000","3.400","23.200","0.910","1016.900","","0.000","-99.000","-99.000","-99.000","27.200","","20.200",""
"C0AD00","2020-02-27 18:00:00","86.000","79.000","1.200","17.900","0.930","1012.200","","2.000","-99.000","-99.000","-99.000","18.200","","17.100",""
"C0V700","2020-02-27 18:00:00","24.000","267.000","0.900","24.600","0.740","1014.300","","0.000","-99.000","-99.000","-99.000","26.400","","21.200",""
"C0AH00","2020-02-27 18:00:00","38.000","39.000","1.900","17.700","1.000","1017.400","","6.000","-99.000","-99.000","-99.000","18.900","","16.800",""
"C0X080","2020-02-27 18:00:00","2.000","8.000","2.700","21.800","0.780","1017.800","","0.000","-99.000","-99.000","-99.000","28.400","","19.800",""
"C0G910","2020-02-27 18:00:00","42.000","334.000","3.400","21.400","0.760","1014.000","","0.000","-99.000","-99.000","-99.000","23.700","","18.700",""
"C0I480","2020-02-27 18:00:00","2165.000","0.000","0.000","10.100","0.900","792.300","","0.000","-99.000","-99.000","-99.000","16.200","","6.100",""
"C0A860","2020-02-27 18:00:00","362.000","31.000","3.600","15.300","1.000","980.000","","33.000","-99.000","-99.000","-99.000","16.100","","14.200",""
"C0U940","2020-02-27 18:00:00","25.000","235.000","1.300","17.500","0.990","1020.700","","2.000","-99.000","-99.000","-99.000","20.000","","17.500",""
"C0S970","2020-02-27 18:00:00","19.000","63.000","6.500","22.900","0.760","1018.000","","4.500","-99.000","-99.000","-99.000","23.600","","20.500",""
"C0V260","2020-02-27 18:00:00","126.000","157.000","1.500","24.000","0.720","1003.400","","0.000","-99.000","-99.000","-99.000","29.500","","18.900",""
"C0H990","2020-02-27 18:00:00","3076.000","187.000","0.400","4.200","0.960","708.600","","0.000","-99.000","-99.000","-99.000","10.500","","2.500",""
"C0F9K0","2020-02-27 18:00:00","30.000","25.000","5.100","19.400","0.830","1013.800","","0.000","11.300","23.000","","21.300","","18.400",""
"C0AH90","2020-02-27 18:00:00","660.000","0.000","0.000","14.500","0.990","949.500","","4.500","-99.000","-99.000","-99.000","17.000","","13.900",""
"C0W150","2020-02-27 18:00:00","42.000","89.000","4.500","17.300","0.760","1016.900","","0.000","-99.000","-99.000","-99.000","20.800","","15.700",""
"C0F000","2020-02-27 18:00:00","273.000","27.000","2.400","19.000","0.990","984.600","","0.000","-99.000","-99.000","-99.000","22.200","","16.200",""
"C0K410","2020-02-27 18:00:00","20.000","359.000","2.800","20.900","0.800","1014.900","","0.000","8.600","356.000","","24.700","","18.800",""
"C0R140","2020-02-27 18:00:00","740.000","307.000","1.000","18.000","0.940","937.200","","0.000","-99.000","-99.000","-99.000","23.300","","16.100",""
"C0V800","2020-02-27 18:00:00","256.000","156.000","1.000","23.400","0.780","987.100","","0.000","-99.000","-99.000","-99.000","26.600","","18.600",""
"C0S830","2020-02-27 18:00:00","288.000","252.000","0.600","18.400","0.910","989.900","","1.000","-99.000","-99.000","-99.000","21.700","","18.400",""
"C0S920","2020-02-27 18:00:00","98.000","308.000","0.700","21.500","0.820","1004.500","","0.000","-99.000","-99.000","-99.000","23.700","","19.500",""
"C0V640","2020-02-27 18:00:00","35.000","336.000","3.600","25.000","0.690","1013.800","","0.000","-99.000","-99.000","-99.000","27.200","","21.300",""
"C0AH80","2020-02-27 18:00:00","68.000","55.000","1.900","18.100","0.920","1013.400","","0.000","-99.000","-99.000","-99.000","19.100","","16.900",""
"C0K250","2020-02-27 18:00:00","12.000","17.000","4.100","20.400","0.840","1017.000","","0.000","-99.000","-99.000","-99.000","25.900","","18.300",""
"C0R840","2020-02-27 18:00:00","536.000","56.000","8.000","17.700","-99.000","957.600","","6.000","-99.000","-99.000","-99.000","18.900","","17.400",""
"C0I410","2020-02-27 18:00:00","180.000","309.000","1.200","22.400","0.710","996.800","","0.000","-99.000","-99.000","-99.000","25.900","","18.300",""
"C0M410","2020-02-27 18:00:00","245.000","355.000","1.200","22.800","0.700","985.500","","0.000","-99.000","-99.000","-99.000","29.600","","16.800",""
"C0F9Z0","2020-02-27 18:00:00","3193.000","223.000","1.000","3.800","0.970","698.500","","0.000","-99.000","-99.000","-99.000","13.600","","2.300",""
"C0G810","2020-02-27 18:00:00","26.000","340.000","2.100","21.700","0.780","1014.700","","0.000","-99.000","-99.000","-99.000","25.400","","19.200",""
"C0U650","2020-02-27 18:00:00","442.000","0.000","0.100","15.400","1.000","972.200","","11.500","-99.000","-99.000","-99.000","17.200","","14.200",""
"C0D660","2020-02-27 18:00:00","65.000","37.000","2.100","19.100","0.800","1011.900","","0.000","9.700","9.000","","20.800","","17.600",""
"C0E540","2020-02-27 18:00:00","32.000","34.000","5.500","19.300","0.810","1015.700","","0.000","-99.000","-99.000","-99.000","21.200","","18.200",""
"C0W170","2020-02-27 18:00:00","42.000","29.000","8.900","12.100","0.850","1018.500","","0.000","14.700","24.000","","12.500","","11.800",""
"C0Z150","2020-02-27 18:00:00","27.000","266.000","1.000","21.400","0.750","1019.100","","0.000","-99.000","-99.000","-99.000","22.500","","20.500",""
"C0S840","2020-02-27 18:00:00","22.000","56.000","7.400","22.600","0.860","1019.600","","8.000","-99.000","-99.000","-99.000","23.500","","19.800",""
"C0H9A0","2020-02-27 18:00:00","1595.000","232.000","0.300","14.400","0.820","850.000","","0.000","-99.000","-99.000","-99.000","22.600","","10.600",""
"C0Z300","2020-02-27 18:00:00","182.000","35.000","0.800","19.500","0.990","1002.000","","1.000","-99.000","-99.000","-99.000","20.600","","18.000",""
"C0G730","2020-02-27 18:00:00","27.000","10.000","5.500","19.900","0.920","1015.800","","0.000","-99.000","-99.000","-99.000","23.000","","17.800",""
"C0V730","2020-02-27 18:00:00","33.000","280.000","1.000","24.600","0.730","1014.600","","0.000","-99.000","-99.000","-99.000","27.200","","21.300",""
"C0SA00","2020-02-27 18:00:00","466.000","104.000","1.500","17.900","0.940","967.300","","0.000","-99.000","-99.000","-99.000","19.800","","17.000",""
"C0S900","2020-02-27 18:00:00","27.000","98.000","2.100","22.200","0.830","1017.700","","44.000","10.700","34.000","","23.900","","21.200",""
"C0C480","2020-02-27 18:00:00","105.000","124.000","1.600","19.000","0.800","1008.200","","0.000","-99.000","-99.000","-99.000","22.300","","18.300",""
"C0V720","2020-02-27 18:00:00","15.000","262.000","0.900","24.700","0.730","1016.200","","0.000","-99.000","-99.000","-99.000","26.600","","22.200",""
"C0UA60","2020-02-27 18:00:00","566.000","282.000","1.700","15.700","0.970","957.000","","0.000","-99.000","-99.000","-99.000","19.400","","14.600",""
"C0A980","2020-02-27 18:00:00","11.000","107.000","2.800","19.900","0.730","1020.900","","0.000","-99.000","-99.000","-99.000","22.100","","18.700",""
"C0C670","2020-02-27 18:00:00","250.000","25.000","3.200","17.300","0.860","990.700","","0.000","11.800","37.000","","20.300","","16.000",""
"C0K550","2020-02-27 18:00:00","15.000","354.000","4.100","21.100","0.790","1016.700","","0.000","-99.000","-99.000","-99.000","25.000","","19.000",""
"C0R350","2020-02-27 18:00:00","35.000","48.000","4.300","21.600","0.860","1014.900","","0.000","13.100","62.000","","25.000","","21.300",""
"C0T9F0","2020-02-27 18:00:00","251.000","268.000","0.300","17.900","0.910","992.900","","4.000","-99.000","-99.000","-99.000","20.100","","17.400",""
"C0D390","2020-02-27 18:00:00","146.000","0.000","0.000","18.900","0.820","1000.700","","0.000","-99.000","-99.000","-99.000","23.800","","16.900",""
"C0E430","2020-02-27 18:00:00","258.000","3.000","2.100","18.900","0.810","992.600","","0.000","-99.000","-99.000","-99.000","21.900","","16.800",""
"C0O990","2020-02-27 18:00:00","18.000","345.000","0.900","23.900","0.740","1015.400","","0.000","-99.000","-99.000","-99.000","28.000","","20.500",""
"CM0010","2020-02-27 18:00:00","68.000","34.000","2.300","17.900","0.860","1014.500","","6.000","-99.000","-99.000","-99.000","18.900","","16.700",""
"C0K500","2020-02-27 18:00:00","12.000","7.000","3.700","20.800","0.830","1015.700","","0.000","-99.000","-99.000","-99.000","24.500","","18.700",""
"C0X260","2020-02-27 18:00:00","39.000","343.000","3.300","22.000","0.800","1014.000","","0.000","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0ACA0","2020-02-27 18:00:00","25.000","73.000","2.100","18.900","0.860","1017.600","","0.000","8.200","92.000","","21.100","","18.600",""
"C0X180","2020-02-27 18:00:00","62.000","355.000","2.000","23.200","0.790","1010.200","","0.000","-99.000","-99.000","-99.000","27.600","","19.900",""
"C0F930","2020-02-27 18:00:00","100.000","22.000","0.800","19.100","0.860","1006.500","","0.000","-99.000","-99.000","-99.000","23.300","","17.800",""
"C0I010","2020-02-27 18:00:00","1562.000","176.000","0.500","15.200","0.760","852.300","","0.000","-99.000","-99.000","-99.000","21.800","","11.800",""
"C0R190","2020-02-27 18:00:00","32.000","125.000","0.900","22.400","0.990","1013.600","","2.000","-99.000","-99.000","-99.000","26.400","","19.800",""
"C0E420","2020-02-27 18:00:00","19.000","27.000","3.700","19.200","0.770","1015.300","","0.000","-99.000","-99.000","-99.000","21.800","","17.900",""
"C0W160","2020-02-27 18:00:00","49.000","43.000","16.800","13.100","0.870","1012.100","","0.000","-99.000","-99.000","-99.000","13.700","","12.700",""
"C0I460","2020-02-27 18:00:00","110.000","13.000","2.800","23.300","0.670","1005.400","","0.000","-99.000","-99.000","-99.000","26.900","","19.100",""
"C0A9F0","2020-02-27 18:00:00","35.000","107.000","2.300","18.600","0.910","1018.200","","0.000","8.800","95.000","","21.000","","18.200",""
"C0F9A0","2020-02-27 18:00:00","425.000","260.000","1.100","20.000","0.790","969.500","","0.000","-99.000","-99.000","-99.000","26.400","","16.400",""
"C0O950","2020-02-27 18:00:00","4.000","342.000","2.100","22.600","0.790","1016.700","","0.000","-99.000","-99.000","-99.000","26.100","","20.600",""
"C0M760","2020-02-27 18:00:00","40.000","352.000","2.100","21.900","0.770","1013.600","","0.000","-99.000","-99.000","-99.000","25.700","","19.300",""
"C0AH70","2020-02-27 18:00:00","34.000","81.000","3.300","18.500","0.820","1018.100","","0.000","-99.000","-99.000","-99.000","20.100","","18.400",""
"C0V250","2020-02-27 18:00:00","298.000","210.000","1.400","23.600","0.700","983.200","","0.000","-99.000","-99.000","-99.000","29.100","","17.000",""
"C0U980","2020-02-27 18:00:00","573.000","133.000","1.100","14.900","1.000","957.600","","1.500","-99.000","-99.000","-99.000","16.600","","13.900",""
"C0S740","2020-02-27 18:00:00","289.000","35.000","1.900","18.600","0.870","989.200","","0.000","7.400","33.000","","20.400","","18.000",""
"C0A940","2020-02-27 18:00:00","49.000","78.000","0.900","17.800","0.930","1017.200","","0.000","-99.000","-99.000","-99.000","17.800","","16.700",""
"C0A920","2020-02-27 18:00:00","196.000","89.000","2.800","16.600","0.950","998.200","","1.000","-99.000","-99.000","-99.000","16.700","","15.400",""
"C0T870","2020-02-27 18:00:00","135.000","0.000","0.000","18.800","0.880","1005.900","","4.000","-99.000","-99.000","-99.000","21.200","","17.700",""
"C0O930","2020-02-27 18:00:00","69.000","284.000","0.600","23.300","0.830","1010.600","","0.000","-99.000","-99.000","-99.000","29.800","","18.800",""
"C0AI40","2020-02-27 18:00:00","37.000","67.000","3.000","19.900","0.720","1017.400","","0.000","9.300","47.000","","21.600","","18.600",""
"C0C460","2020-02-27 18:00:00","482.000","0.000","0.000","20.200","0.620","964.800","","0.000","-99.000","-99.000","-99.000","23.200","","15.600",""
"C0E520","2020-02-27 18:00:00","320.000","241.000","0.800","18.800","0.850","982.700","","0.000","-99.000","-99.000","-99.000","24.400","","16.800",""
"C0T9D0","2020-02-27 18:00:00","7.000","0.000","0.200","19.600","0.890","1021.500","","0.000","-99.000","-99.000","-99.000","22.000","","19.600",""
"C0I390","2020-02-27 18:00:00","1184.000","270.000","2.200","18.300","0.700","890.100","","0.000","-99.000","-99.000","-99.000","23.600","","11.100",""
"C0B020","2020-02-27 18:00:00","86.000","12.000","5.200","17.600","0.920","1010.400","","0.500","11.300","337.000","","18.400","","16.400",""
"CM0170","2020-02-27 18:00:00","106.000","259.000","2.800","21.400","0.770","1006.800","","0.000","-99.000","-99.000","-99.000","25.000","","18.000",""
"C0F860","2020-02-27 18:00:00","2215.000","202.000","1.500","11.200","0.840","784.500","","0.000","-99.000","-99.000","-99.000","17.200","","6.000",""
"C0U890","2020-02-27 18:00:00","116.000","0.000","0.000","17.600","0.990","1010.300","","4.000","-99.000","-99.000","-99.000","19.900","","16.600",""
"C0G800","2020-02-27 18:00:00","15.000","29.000","5.400","20.200","0.870","1016.200","","0.000","13.000","30.000","","22.900","","18.200",""
"C0F850","2020-02-27 18:00:00","379.000","12.000","1.300","21.000","0.720","973.900","","0.000","-99.000","-99.000","-99.000","26.100","","14.900",""
"C0AH50","2020-02-27 18:00:00","275.000","88.000","5.400","17.400","0.890","988.800","","0.000","-99.000","-99.000","-99.000","19.300","","16.200",""
"C0Z160","2020-02-27 18:00:00","124.000","0.000","0.000","20.400","0.770","1008.400","","3.500","-99.000","-99.000","-99.000","21.600","","18.500",""
"C0R540","2020-02-27 18:00:00","17.000","294.000","1.100","24.300","0.780","1015.700","","0.000","-99.000","-99.000","-99.000","25.500","","21.200",""
"C0K480","2020-02-27 18:00:00","56.000","352.000","3.300","21.000","0.940","1011.200","","0.000","-99.000","-99.000","-99.000","24.500","","18.600",""
"C0H890","2020-02-27 18:00:00","440.000","265.000","0.800","23.300","0.630","966.700","","0.000","-99.000","-99.000","-99.000","26.800","","14.500",""
"C0S770","2020-02-27 18:00:00","375.000","126.000","1.300","18.900","0.930","977.600","","1.000","-99.000","-99.000","-99.000","20.000","","18.200",""
"C0X230","2020-02-27 18:00:00","29.000","353.000","3.500","21.600","0.770","1016.100","","0.000","-99.000","-99.000","-99.000","26.300","","19.300",""
"C0B010","2020-02-27 18:00:00","38.000","58.000","2.000","17.900","1.000","1015.700","","4.500","-99.000","-99.000","-99.000","19.100","","17.300",""
"C0R490","2020-02-27 18:00:00","49.000","156.000","1.200","24.200","0.760","1011.600","","0.000","-99.000","-99.000","-99.000","27.500","","20.700",""
"C0V440","2020-02-27 18:00:00","27.000","312.000","1.200","24.100","0.680","1014.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0SA40","2020-02-27 18:00:00","200.000","327.000","1.600","19.800","0.820","998.600","","0.000","-99.000","-99.000","-99.000","22.000","","18.300",""
"C0Z280","2020-02-27 18:00:00","224.000","154.000","0.500","18.700","0.920","997.400","","3.500","-99.000","-99.000","-99.000","20.600","","18.200",""
"C0Z070","2020-02-27 18:00:00","247.000","0.000","0.000","18.100","0.950","993.100","","2.000","-99.000","-99.000","-99.000","20.300","","17.100",""
"CM0180","2020-02-27 18:00:00","313.000","86.000","1.000","22.500","0.750","983.000","","0.000","-99.000","-99.000","-99.000","27.000","","17.400",""
"C0T9N0","2020-02-27 18:00:00","261.000","35.000","1.100","19.000","0.850","991.900","","0.500","-99.000","-99.000","-99.000","20.800","","18.100",""
"C0K470","2020-02-27 18:00:00","97.000","298.000","2.200","21.800","0.810","1006.700","","0.000","-99.000","-99.000","-99.000","26.100","","17.600",""
"C0R720","2020-02-27 18:00:00","214.000","33.000","6.900","20.200","0.890","995.100","","6.500","14.600","33.000","","21.200","","19.300",""
"C0V650","2020-02-27 18:00:00","28.000","323.000","2.400","24.500","0.750","1016.400","","0.000","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0H9C0","2020-02-27 18:00:00","3402.000","241.000","0.700","1.900","0.820","678.500","","0.000","-99.000","-99.000","-99.000","9.900","","1.900",""
"C0U780","2020-02-27 18:00:00","15.000","231.000","1.800","17.800","0.990","1021.400","","2.000","-99.000","-99.000","-99.000","20.100","","17.400",""
"C0U760","2020-02-27 18:00:00","22.000","0.000","0.000","19.000","0.990","1021.400","","11.000","-99.000","-99.000","-99.000","20.700","","17.800",""
"C0X290","2020-02-27 18:00:00","10.000","10.000","5.000","21.700","0.810","1017.000","","0.000","-99.000","-99.000","-99.000","23.600","","19.500",""
"C0E830","2020-02-27 18:00:00","37.000","21.000","4.000","19.300","0.790","1014.300","","0.000","10.600","21.000","","21.200","","18.200",""
"C0K330","2020-02-27 18:00:00","38.000","352.000","2.200","21.100","0.800","1013.300","","0.000","-99.000","-99.000","-99.000","25.400","","18.700",""
"C0M660","2020-02-27 18:00:00","40.000","359.000","3.000","21.400","0.780","1014.000","","0.000","-99.000","-99.000","-99.000","25.300","","18.900",""
"C0D580","2020-02-27 18:00:00","120.000","0.000","0.000","19.200","0.810","1005.400","","0.000","-99.000","-99.000","-99.000","24.000","","17.300",""
"C0R640","2020-02-27 18:00:00","21.000","265.000","1.800","24.200","0.810","1016.300","","0.000","-99.000","-99.000","-99.000","25.200","","21.600",""
"C0E810","2020-02-27 18:00:00","53.000","8.000","5.400","18.200","0.880","1013.400","","0.000","-99.000","-99.000","-99.000","21.600","","17.300",""
"C0G830","2020-02-27 18:00:00","27.000","356.000","4.300","20.700","0.870","1013.400","","0.000","-99.000","-99.000","-99.000","23.800","","18.500",""
"C0A550","2020-02-27 18:00:00","422.000","0.000","0.000","15.700","1.000","973.900","","10.000","-99.000","-99.000","-99.000","16.900","","14.400",""
"C0G750","2020-02-27 18:00:00","31.000","340.000","3.200","20.400","0.810","1015.500","","0.000","8.700","6.000","","23.700","","18.200",""
"C0Z270","2020-02-27 18:00:00","343.000","0.000","0.000","17.900","0.890","982.800","","7.500","-99.000","-99.000","-99.000","19.600","","16.900",""
"C0UA30","2020-02-27 18:00:00","1397.000","0.000","0.000","11.100","1.000","866.900","","7.500","-99.000","-99.000","-99.000","13.100","","10.600",""
"C0I080","2020-02-27 18:00:00","536.000","265.000","0.300","22.000","0.710","959.700","","0.000","-99.000","-99.000","-99.000","26.900","","14.100",""
"C0UA00","2020-02-27 18:00:00","392.000","0.000","0.000","16.600","0.950","978.200","","0.000","-99.000","-99.000","-99.000","19.300","","15.400",""
"C0AD40","2020-02-27 18:00:00","32.000","55.000","2.900","18.900","0.830","1017.300","","0.000","8.800","70.000","","20.400","","17.500",""
"C0G900","2020-02-27 18:00:00","20.000","26.000","5.200","20.500","0.870","1014.800","","0.000","14.600","42.000","","22.300","","19.300",""
"C0S660","2020-02-27 18:00:00","794.000","0.000","0.100","16.300","0.930","933.400","","0.000","-99.000","-99.000","-99.000","20.200","","13.900",""
"C0M640","2020-02-27 18:00:00","155.000","341.000","0.800","21.800","0.770","999.900","","0.000","-99.000","-99.000","-99.000","25.700","","18.900",""
"C0R660","2020-02-27 18:00:00","20.000","354.000","1.700","23.900","0.800","1016.500","","0.000","-99.000","-99.000","-99.000","24.800","","20.500",""
"C0UA10","2020-02-27 18:00:00","1711.000","0.000","0.000","9.900","1.000","837.500","","4.000","-99.000","-99.000","-99.000","11.300","","9.600",""
"C0V770","2020-02-27 18:00:00","26.000","282.000","0.800","24.700","0.670","1014.700","","0.000","-99.000","-99.000","-99.000","27.100","","20.600",""
"C0E730","2020-02-27 18:00:00","26.000","3.000","1.900","20.100","0.750","1014.800","","0.000","7.800","57.000","","22.400","","18.300",""
"C0V810","2020-02-27 18:00:00","32.000","309.000","1.700","23.700","-99.000","1013.200","","0.000","-99.000","-99.000","-99.000","25.000","","20.600",""
"C0A9C0","2020-02-27 18:00:00","35.000","137.000","2.800","19.500","0.790","1017.600","","0.000","9.700","127.000","","22.200","","18.300",""
"C0X310","2020-02-27 18:00:00","9.000","356.000","7.500","21.700","0.820","1018.000","","0.000","-99.000","-99.000","-99.000","23.800","","20.000",""
"C0K280","2020-02-27 18:00:00","23.000","357.000","4.700","20.800","0.830","1017.800","","0.000","10.300","6.000","","25.800","","18.600",""
"C0M650","2020-02-27 18:00:00","20.000","358.000","3.800","21.000","0.800","1016.300","","0.000","-99.000","-99.000","-99.000","25.100","","19.100",""
"C0S910","2020-02-27 18:00:00","212.000","174.000","1.100","20.300","0.990","996.400","","12.000","10.900","61.000","","22.300","","19.700",""
"C0D570","2020-02-27 18:00:00","15.000","9.000","1.100","19.400","0.820","1018.000","","0.000","-99.000","-99.000","-99.000","23.300","","18.100",""
"C0M710","2020-02-27 18:00:00","15.000","1.000","6.100","20.900","0.790","1016.600","","0.000","-99.000","-99.000","-99.000","23.900","","19.000",""
"C0V490","2020-02-27 18:00:00","20.000","340.000","1.000","24.100","0.750","1015.900","","0.000","-99.000","-99.000","-99.000","26.600","","21.200",""
"C0E870","2020-02-27 18:00:00","34.000","15.000","3.100","19.400","0.780","1016.900","","0.000","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0M800","2020-02-27 18:00:00","440.000","199.000","0.600","23.000","0.710","968.100","","0.000","-99.000","-99.000","-99.000","26.400","","16.100",""
"C0A570","2020-02-27 18:00:00","360.000","0.000","0.000","16.800","0.940","980.600","","0.500","-99.000","-99.000","-99.000","18.700","","15.400",""
"C0S790","2020-02-27 18:00:00","236.000","4.000","0.800","19.500","0.880","995.100","","0.000","-99.000","-99.000","-99.000","22.300","","19.200",""
"C0D590","2020-02-27 18:00:00","143.000","46.000","5.200","17.300","0.890","1003.700","","0.000","11.900","47.000","","19.600","","16.400",""
"C0U990","2020-02-27 18:00:00","31.000","253.000","1.600","18.000","0.980","1019.900","","1.500","-99.000","-99.000","-99.000","21.300","","17.500",""
"C0M700","2020-02-27 18:00:00","150.000","0.000","0.000","22.400","0.760","1001.400","","0.000","-99.000","-99.000","-99.000","27.000","","18.500",""
"C0A970","2020-02-27 18:00:00","96.000","42.000","5.500","18.200","0.990","1011.700","","0.500","-99.000","-99.000","-99.000","18.600","","16.400",""
"CM0110","2020-02-27 18:00:00","7.000","31.000","5.200","20.400","0.750","1017.700","","-99.000","-99.000","-99.000","-99.000","22.700","","18.800",""
"C0S940","2020-02-27 18:00:00","150.000","20.000","1.600","19.000","0.890","1003.800","","1.000","-99.000","-99.000","-99.000","21.500","","18.900",""
"C0X250","2020-02-27 18:00:00","33.000","10.000","1.700","22.300","0.780","1014.300","","0.000","-99.000","-99.000","-99.000","26.200","","19.400",""
"C0K520","2020-02-27 18:00:00","10.000","6.000","2.900","20.600","0.830","1016.100","","0.000","9.200","8.000","","23.900","","18.600",""
"C0Z200","2020-02-27 18:00:00","153.000","0.000","0.200","19.600","0.980","1005.100","","2.000","-99.000","-99.000","-99.000","21.200","","18.500",""
"C0V740","2020-02-27 18:00:00","60.000","135.000","2.100","24.300","0.770","1011.700","","0.000","-99.000","-99.000","-99.000","27.500","","20.100",""
"C0V790","2020-02-27 18:00:00","410.000","246.000","3.400","22.000","0.720","970.500","","0.000","-99.000","-99.000","-99.000","26.400","","18.300",""
"C0G860","2020-02-27 18:00:00","45.000","311.000","2.000","22.200","0.730","1011.800","","0.000","-99.000","-99.000","-99.000","26.200","","19.400",""
"C0Z250","2020-02-27 18:00:00","1124.000","358.000","0.400","13.500","0.990","896.400","","1.000","-99.000","-99.000","-99.000","14.600","","13.300",""
"C0K440","2020-02-27 18:00:00","35.000","337.000","4.300","20.600","0.990","1014.300","","0.000","-99.000","-99.000","-99.000","23.400","","18.400",""
"C0T900","2020-02-27 18:00:00","160.000","272.000","0.600","19.100","0.800","1001.900","","5.500","-99.000","-99.000","-99.000","21.500","","17.800",""
"C0F9V0","2020-02-27 18:00:00","525.000","345.000","1.500","20.200","0.810","958.500","","0.000","-99.000","-99.000","-99.000","25.800","","15.500",""
"C0M850","2020-02-27 18:00:00","695.000","0.000","0.000","19.900","0.840","938.800","","0.000","-99.000","-99.000","-99.000","25.000","","16.200",""
"C0C620","2020-02-27 18:00:00","19.000","42.000","3.800","18.500","0.880","1017.600","","0.000","-99.000","-99.000","-99.000","19.700","","17.700",""
"C0I360","2020-02-27 18:00:00","300.000","259.000","3.000","22.700","0.680","982.400","","0.000","-99.000","-99.000","-99.000","25.800","","16.300",""
"C0M810","2020-02-27 18:00:00","1354.000","167.000","1.300","15.600","0.970","870.000","","0.000","-99.000","-99.000","-99.000","19.400","","13.400",""
"C0AC80","2020-02-27 18:00:00","40.000","68.000","2.000","18.400","0.900","1016.600","","0.000","-99.000","-99.000","-99.000","19.100","","16.800",""
"CM0140","2020-02-27 18:00:00","26.000","83.000","1.500","21.500","0.710","1018.500","","7.500","-99.000","-99.000","-99.000","23.200","","20.600",""
"C0SA20","2020-02-27 18:00:00","857.000","19.000","2.600","15.200","1.000","924.300","","1.500","-99.000","-99.000","-99.000","16.300","","14.700",""
"C0K490","2020-02-27 18:00:00","91.000","328.000","1.400","22.000","0.730","1007.300","","0.000","-99.000","-99.000","-99.000","26.000","","19.100",""
"C0V820","2020-02-27 18:00:00","441.000","219.000","1.500","22.400","0.740","969.800","","0.000","-99.000","-99.000","-99.000","26.700","","16.000",""
"C0S810","2020-02-27 18:00:00","65.000","23.000","1.200","20.800","0.810","1016.100","","0.500","-99.000","-99.000","-99.000","22.800","","19.800",""
"C0R580","2020-02-27 18:00:00","10.000","226.000","1.300","23.900","0.820","1016.600","","0.000","-99.000","-99.000","-99.000","25.700","","20.700",""
"C0Z330","2020-02-27 18:00:00","488.000","42.000","0.500","16.400","0.990","967.800","","1.000","-99.000","-99.000","-99.000","18.600","","16.400",""
"C0E590","2020-02-27 18:00:00","40.000","21.000","1.900","18.600","0.850","1013.400","","0.000","7.600","41.000","","21.800","","17.700",""
"C0D540","2020-02-27 18:00:00","227.000","60.000","0.600","18.200","0.850","993.900","","0.000","-99.000","-99.000","-99.000","21.900","","16.300",""
"C0K420","2020-02-27 18:00:00","42.000","12.000","2.900","20.700","0.780","1013.100","","0.000","-99.000","-99.000","-99.000","25.000","","18.500",""
"C0Z180","2020-02-27 18:00:00","34.000","203.000","0.400","21.300","0.710","1017.500","","0.000","-99.000","-99.000","-99.000","22.200","","20.300",""
"C0AD10","2020-02-27 18:00:00","27.000","45.000","2.200","18.600","0.850","1018.000","","0.000","-99.000","-99.000","-99.000","19.200","","17.400",""
"C0M720","2020-02-27 18:00:00","225.000","316.000","2.000","21.100","0.790","992.000","","0.000","-99.000","-99.000","-99.000","25.400","","18.100",""
"C0V450","2020-02-27 18:00:00","51.000","257.000","0.800","23.400","0.770","1011.700","","0.000","-99.000","-99.000","-99.000","25.800","","20.800",""
